"","EWA","EWK","EWO","EWC","EWQ","EWG","EWH","EWI","EWJ","EWM","EWW","EWN","EWS","EWP","EWD","EWL","EWY","EZU","EWU","EWZ","EWT","SPY","EZA","EPI","RSX","TUR","EIS","THD","PIN","NORW","EEM","VWO","AAXJ","ILF","AFK","FEZ","XLF","XLK","XLE","XLV","XLY","XLI","XLB","XLU","IYR","SMH","XBI","VTI","IVV","QQQ","IWV","GLD","SLV","USO","UNG","DBO","DBC","UGA","DBA","GSG","SOXX","FDN","TAN","ICLN","PBW","IBB","PNQI"
"2013-12-23",14.801287651062,12.0256023406982,13.1303234100342,22.5513744354248,20.2462520599365,23.5048179626465,13.8825407028198,21.1078548431396,39.4370574951172,29.1617107391357,51.1233520507812,20.196439743042,16.0261631011963,25.3508644104004,23.4129199981689,25.0689239501953,51.1216659545898,29.7683258056641,25.25022315979,25.7082672119141,16.6666736602783,149.521102905273,38.6406936645508,14.7067489624023,18.0097637176514,35.343807220459,40.6040802001953,50.3901405334473,12.1433696746826,15.8663015365601,31.6759223937988,29.0627746582031,47.4679069519043,22.0293426513672,21.8809337615967,29.3783206939697,14.216555595398,30.5999126434326,55.8882713317871,45.7553100585938,57.7882804870605,41.7106437683105,35.8366508483887,25.8764762878418,43.5671806335449,18.4567394256592,42.0257797241211,77.923957824707,150.066696166992,79.4644165039062,91.3267440795898,115.569999694824,18.7199993133545,282.880004882812,352.799987792969,24.137544631958,22.4240608215332,59.7200012207031,21.953145980835,32.3600006103516,20.9366474151611,60.0099983215332,30.4609069824219,8.15894317626953,24.4578113555908,73.4985809326172,13.7283029556274
"2013-12-24",14.8500347137451,12.1310911178589,13.17076587677,22.6610717773438,20.3412742614746,23.6106243133545,14.0473966598511,21.2326736450195,38.9077072143555,29.1995582580566,51.0703048706055,20.3643474578857,16.1136054992676,25.6012592315674,23.5345115661621,25.1309146881104,51.178840637207,29.9229545593262,25.5480213165283,25.8540000915527,16.6428642272949,149.848785400391,38.8492317199707,14.7495079040527,18.073112487793,36.3276023864746,40.7134399414062,50.4776268005371,12.1642951965332,15.9319171905518,31.8623504638672,29.2144470214844,47.7981605529785,22.0897846221924,22.1577205657959,29.4566268920898,14.2427444458008,30.6862945556641,56.1974716186523,45.6722984313965,57.9109382629395,41.9051856994629,36.2255897521973,25.9794845581055,43.6432800292969,18.5053653717041,42.1357917785645,78.1374588012695,150.499923706055,79.5007858276367,91.6269989013672,116.099998474121,18.7600002288818,283.920013427734,348.480010986328,24.2867565155029,22.4939727783203,60.4300003051758,21.9086170196533,32.4700012207031,20.9835605621338,60,30.3461723327637,8.09469795227051,24.4578113555908,73.3294906616211,13.6823205947876
"2013-12-26",14.8256607055664,12.183835029602,13.2786111831665,22.7786083221436,20.4728355407715,23.7542247772217,13.9718389511108,21.3436241149902,39.5363121032715,29.1995582580566,50.8126335144043,20.4922714233398,16.1260929107666,25.8584117889404,23.7168941497803,25.2161617279053,50.8684196472168,30.1143817901611,25.5852375030518,25.6383094787598,16.5952434539795,150.610610961914,38.5977630615234,14.6297950744629,17.9147434234619,33.9154815673828,40.5367774963379,48.9685516357422,12.0596723556519,16.1156444549561,31.5904769897461,29.0266532897949,47.4276275634766,21.9568271636963,21.8517990112305,29.6844177246094,14.2754831314087,30.7640743255615,56.5968551635742,46.0126419067383,58.3402976989746,42.1969833374023,36.4240188598633,25.862735748291,43.691707611084,18.5805206298828,42.4108467102051,78.5070419311523,151.227432250977,79.7644195556641,92.0023040771484,116.73999786377,19.0200004577637,285.200012207031,348.959991455078,24.3657531738281,22.5289268493652,60.5400009155273,21.8284587860107,32.4599990844727,21.0656604766846,59.9799995422363,30.7375106811523,8.16697406768799,24.6553630828857,73.8952865600586,13.7163076400757
"2013-12-27",14.7732028961182,12.2365789413452,13.2583894729614,22.6140594482422,20.5751609802246,23.8146858215332,14.0433597564697,21.3852252960205,39.7348251342773,29.8577976226807,51.3183746337891,20.56422996521,16.288480758667,25.8854866027832,23.7912044525146,25.4563865661621,52.0692672729492,30.2174606323242,25.734130859375,26.052209854126,16.8571491241455,150.602325439453,38.610034942627,14.7666025161743,18.073112487793,33.1575965881348,40.4021949768066,49.1435241699219,12.1712703704834,16.1540279388428,32.0798301696777,29.3733348846436,47.9071044921875,22.2771453857422,21.931921005249,29.8125534057617,14.2689380645752,30.7381420135498,56.8738670349121,45.9711494445801,58.0686798095703,42.1483383178711,36.5351219177246,25.9657554626465,43.7470664978027,18.5805206298828,42.0160713195801,78.4577484130859,151.194686889648,79.5644149780273,91.9606399536133,117.120002746582,19.2700004577637,286.720001220703,338.880004882812,24.4622993469238,22.5900993347168,60.3899993896484,21.8818950653076,32.5200004577637,21.0832424163818,59.5,30.9776458740234,8.27136516571045,24.8924350738525,73.4660415649414,13.6163482666016
"2013-12-30",14.8159008026123,12.2968559265137,13.2988290786743,22.7394313812256,20.7140350341797,23.9431686401367,14.0777463912964,21.5377788543701,40.0987548828125,29.9147109985352,51.4474716186523,20.6201992034912,16.3134593963623,26.0276031494141,24.1289539337158,25.5338802337646,52.1917991638184,30.3720893859863,25.7837696075439,25.865650177002,17.0952453613281,150.577850341797,39.3767166137695,14.7837028503418,18.0287666320801,35.0085830688477,40.4190216064453,49.7048683166504,12.2479934692383,16.3021717071533,32.2196426391602,29.4816741943359,48.2213821411133,22.210657119751,22.3034019470215,29.9691753387451,14.2427444458008,30.6776638031006,56.4680252075195,46.0458450317383,58.3315658569336,42.1078262329102,36.5589599609375,26.0275573730469,43.7816696166992,18.6733570098877,42.1422653198242,78.4823684692383,151.121200561523,79.4462127685547,91.9773178100586,115.389999389648,18.8500003814697,284.239990234375,345.119995117188,24.3745307922363,22.4590167999268,59.9199981689453,21.7037792205811,32.2999992370605,21.1184272766113,59.2599983215332,31.8225727081299,8.33561325073242,25.2875576019287,73.7652130126953,13.5003967285156
"2013-12-31",14.8646974563599,12.3495998382568,13.3527584075928,22.8491325378418,20.7944316864014,24.0036315917969,14.1671504974365,21.6209907531738,40.1649322509766,30.0095520019531,51.6373176574707,20.7321300506592,16.4508666992188,26.1020412445068,24.2032585144043,25.5648784637451,52.8289833068848,30.4678020477295,25.9078502655029,26.0463752746582,17.1666736602783,151.290496826172,39.5545768737793,14.911961555481,18.2884941101074,34.7316703796387,40.7302589416504,50.0475120544434,12.2898454666138,16.362771987915,32.4682083129883,29.7127723693848,48.6001281738281,22.3859310150146,22.5219192504883,30.0403461456299,14.3147754669189,30.8763771057129,57.0155906677246,46.0209503173828,58.5593757629395,42.3590774536133,36.6859512329102,26.0756282806396,43.6432800292969,18.7573528289795,42.1325569152832,78.7697982788086,151.750549316406,79.9644393920898,92.2858963012695,116.120002746582,18.7099990844727,282.559997558594,331.040008544922,24.3130893707275,22.4240608215332,59.9300003051758,21.5969066619873,32.189998626709,21.3178005218506,59.8600006103516,31.2889308929443,8.3837947845459,25.2480449676514,73.8367767333984,13.6883192062378
"2014-01-02",14.7488050460815,12.1612281799316,13.1505441665649,22.6924152374268,20.2974185943604,23.2402877807617,14.0158500671387,21.2604084014893,39.5032234191895,29.2507801055908,50.2096939086914,20.4043216705322,16.1885547637939,25.3643932342529,23.5750427246094,24.9604358673096,50.3537750244141,29.7241477966309,25.5852375030518,25.1777725219727,16.7261962890625,149.840530395508,38.0273475646973,14.2963266372681,17.6930255889893,33.4782409667969,40.2844352722168,45.5348434448242,11.7527751922607,15.9856872558594,31.2176361083984,28.6727600097656,47.0287399291992,21.636510848999,22.1431541442871,29.1576499938965,14.2361974716187,30.5739936828613,56.2039031982422,45.7636222839355,58.287727355957,41.767391204834,36.3922691345215,25.6773204803467,43.5741004943848,18.562837600708,42.3396530151367,78.0799789428711,150.410003662109,79.3371353149414,91.5269165039062,118,19.2299995422363,273.839996337891,334.880004882812,23.6547946929932,22.1007232666016,58.0400009155273,21.5256595611572,31.3600006103516,21.0246047973633,59.2999992370605,33.6725158691406,8.49621963500977,25.8407211303711,73.8465042114258,13.540379524231
"2014-01-03",14.8951978683472,12.085883140564,13.1640253067017,22.6767463684082,20.2097034454346,23.1647090911865,13.8232898712158,21.3297519683838,39.7348251342773,29.080057144165,50.1869163513184,20.3723373413086,16.076135635376,25.2696495056152,23.5547752380371,25.2084121704102,50.0433502197266,29.6431579589844,25.5976428985596,25.3176860809326,16.6666736602783,149.815994262695,37.9353523254395,14.4331321716309,17.585334777832,33.2304649353027,40.1582489013672,45.2067832946777,11.9689960479736,16.0530242919922,31.1632690429688,28.6366500854492,46.762809753418,21.6485919952393,21.9756240844727,29.0651092529297,14.334418296814,30.4271278381348,55.9977912902832,45.871524810791,58.1300086975098,41.8808555603027,36.3049659729004,25.5949077606201,43.8300857543945,18.5053653717041,42.203742980957,78.063606262207,150.344619750977,78.7644119262695,91.5352783203125,119.290000915527,19.4200000762939,270,336.959991455078,23.3739147186279,21.9608955383301,57.1300010681152,21.7661209106445,31.2299995422363,20.9630432128906,59.2999992370605,34.0104866027832,8.56849479675293,26.1568126678467,73.5018005371094,13.4704093933105
"2014-01-06",14.8463973999023,12.085883140564,13.2246885299683,22.527868270874,20.1950836181641,23.2780818939209,13.8439207077026,21.5239143371582,39.6024856567383,28.9662399291992,49.6477508544922,20.3563480377197,15.9637079238892,25.6283226013184,23.548023223877,25.2006587982178,49.6430625915527,29.7315082550049,25.5356101989746,25.0203742980957,16.4761962890625,149.3818359375,37.7697486877441,14.3476371765137,17.3382759094238,34.206974029541,40.2339630126953,45.5567169189453,11.8573980331421,16.0328235626221,30.8680973052979,28.3622055053711,46.4485321044922,21.5216751098633,22.0047588348389,29.1362934112549,14.3475151062012,30.3752975463867,56.0750846862793,45.680606842041,57.7707595825195,41.6376838684082,36.106517791748,25.636116027832,44.0099678039551,18.38600730896,41.7183532714844,77.8582611083984,149.935943603516,78.4735107421875,91.2099838256836,119.5,19.4200000762939,268.559997558594,335.359985351562,23.2773685455322,21.9871139526367,57.0999984741211,21.8640842437744,31.25,20.8604202270508,59.1699981689453,34.0816345214844,8.49621963500977,26.0382785797119,72.7831802368164,13.5243864059448
"2014-01-07",14.8219985961914,12.1762990951538,13.6223735809326,22.4416675567627,20.3412742614746,23.3612155914307,13.9539546966553,21.8151473999023,39.7679061889648,29.0231494903564,50.2020988464355,20.4842777252197,15.9886932373047,26.3727474212646,23.6966323852539,25.2239112854004,49.8309555053711,30.0260219573975,25.6348724365234,25.0203742980957,16.5833415985107,150.299270629883,38.0702934265137,14.2963266372681,17.4142951965332,34.6806564331055,40.5788383483887,47.029354095459,11.829496383667,16.1472988128662,31.0001525878906,28.4777641296387,46.6661148071289,21.5518894195557,22.0484638214111,29.5135746002197,14.3540639877319,30.6517524719238,56.5002517700195,46.1620559692383,58.1212501525879,41.8970718383789,36.0430374145508,25.862735748291,44.1621894836426,18.4478988647461,42.7215156555176,78.3592071533203,150.859588623047,79.200798034668,91.7687683105469,118.819999694824,19.1299991607666,268.640014648438,336.640014648438,23.2159271240234,21.9696350097656,57.5999984741211,21.7304954528809,31.2600002288818,21.0040817260742,60.0999984741211,35.1755905151367,8.62470722198486,26.5914459228516,73.7944793701172,13.7502927780151
"2014-01-08",14.730507850647,12.1913709640503,13.7436990737915,22.4259986877441,20.2901077270508,23.2931957244873,14.0296049118042,21.6487236022949,39.8340759277344,29.0610847473145,49.4958915710449,20.4922714233398,16.0636405944824,26.6434421539307,23.4669609069824,25.1929130554199,49.6103935241699,29.9965782165527,25.5852375030518,24.7813701629639,16.5833415985107,150.332000732422,37.4385414123535,14.3476371765137,17.3002700805664,33.8207473754883,40.620906829834,47.0657997131348,11.8573980331421,16.0799598693848,30.8991737365723,28.4272155761719,46.6741714477539,21.3222332000732,21.8590812683105,29.4423809051514,14.39990234375,30.6517524719238,56.1072998046875,46.5688171386719,57.9635200500488,41.8241195678711,36.2573394775391,25.7253875732422,44.0929985046387,18.6468315124512,43.8314437866211,78.4166793823242,150.941329956055,79.3735046386719,91.8438873291016,118.120002746582,18.8299999237061,265.279998779297,327.839996337891,22.9438304901123,21.7599010467529,57.2299995422363,21.6592483520508,31,21.3178005218506,60.2599983215332,35.5491333007812,8.6086483001709,26.5914459228516,75.3066101074219,13.7862787246704
"2014-01-09",14.7061071395874,12.2516489028931,13.8380670547485,22.3633155822754,20.231632232666,23.2402877807617,13.9470767974854,21.8567562103271,39.7017364501953,29.1749000549316,49.7161102294922,20.5162563323975,16.0636405944824,26.6637496948242,23.6223258972168,25.3323974609375,49.4388465881348,29.9892139434814,25.5480213165283,24.4723987579346,16.5000076293945,150.430358886719,37.0705375671387,14.3390846252441,17.2115821838379,33.5511131286621,40.5367774963379,46.9855995178223,11.9062213897705,16.1540279388428,30.7360534667969,28.246654510498,46.5049476623535,21.0986213684082,21.931921005249,29.39967918396,14.4522886276245,30.4530544281006,55.9333724975586,46.9174575805664,57.9547462463379,42.0267524719238,36.1144599914551,25.8764762878418,44.0722541809082,18.4832630157471,47.1256904602051,78.4823684692383,151.014907836914,79.1098480224609,91.9356079101562,118.459999084473,18.8400001525879,264.640014648438,315.040008544922,22.9438304901123,21.5851249694824,56.9099998474121,21.4811305999756,30.8500003814697,21.1594753265381,59.8800010681152,35.2467422485352,8.62470722198486,26.2753467559814,76.2496109008789,13.6263446807861
"2014-01-10",14.8524990081787,12.3722057342529,13.9728736877441,22.4651794433594,20.4435977935791,23.4670238494873,14.0571126937866,22.0786514282227,39.9664192199707,29.5542888641357,50.9386901855469,20.6681747436523,16.1635704040527,27.0156536102295,23.926305770874,25.5958805084229,49.5368728637695,30.2837352752686,25.771354675293,24.8862934112549,16.7023887634277,150.839935302734,38.1254844665527,14.5870447158813,17.4206295013428,34.4183120727539,40.8227882385254,47.4959259033203,12.1921911239624,16.3223705291748,31.27978515625,28.7955417633057,47.0690307617188,21.5216751098633,22.2159957885742,29.7057800292969,14.4260988235474,30.5135326385498,55.9784660339355,47.1000785827637,58.1300086975098,42.0915985107422,36.2255897521973,26.2473239898682,44.5980758666992,18.5584182739258,49.7080039978027,78.7040710449219,151.407241821289,79.3643951416016,92.1691665649414,120.26000213623,19.3799991607666,265.519989013672,316.959991455078,23.0579376220703,21.724946975708,57.5200004577637,21.5879993438721,31.0499992370605,21.2562236785889,60.0900001525879,35.8515319824219,8.62470722198486,26.5124225616455,77.631706237793,13.6383399963379
"2014-01-13",14.7793025970459,12.2441148757935,13.9122085571289,22.4416675567627,20.3193454742432,23.3158721923828,13.8507928848267,21.7458076477051,39.7017364501953,29.1180000305176,50.3919410705566,20.5322494506836,16.0011825561523,26.8803024291992,23.6088161468506,25.5338802337646,49.4306793212891,30.0702018737793,25.4487533569336,24.6297912597656,16.5476245880127,148.833038330078,37.3036041259766,14.527193069458,17.1989116668701,33.6312789916992,40.7639045715332,47.6125640869141,12.1363897323608,16.1742305755615,30.9069442749023,28.4344177246094,46.6580543518066,21.2799263000488,22.0266094207764,29.4352722167969,14.2100009918213,30.1852340698242,54.8640518188477,46.7182426452637,56.9646072387695,41.5809593200684,35.7334747314453,25.9794845581055,44.307487487793,18.3727416992188,48.7533912658691,77.7104568481445,149.404586791992,78.1916656494141,90.9931564331055,121.019996643066,19.6800003051758,262.480010986328,335.200012207031,22.7682838439941,21.7162094116211,56.3400001525879,21.6058120727539,30.8999996185303,21.0158214569092,59.1800003051758,34.704216003418,8.51228523254395,25.7221813201904,76.5845947265625,13.3644533157349
"2014-01-14",14.584114074707,12.326997756958,13.9998359680176,22.2927913665771,20.5532302856445,23.6559715270996,14.0158500671387,22.0925197601318,39.6024856567383,29.32666015625,50.6045684814453,20.8600597381592,15.9762020111084,27.2389736175537,23.9803428649902,25.6733703613281,49.7411041259766,30.4678020477295,25.8085861206055,24.8688106536865,16.7023887634277,150.45491027832,37.6409454345703,14.6811046600342,17.3889579772949,34.1778221130371,41.7985687255859,48.6550674438477,12.2968187332153,16.4233741760254,31.2409400939941,28.7522125244141,47.085147857666,21.461238861084,22.3543872833252,29.8196697235107,14.3278694152832,30.6949405670166,55.5790748596191,47.3076019287109,57.455322265625,42.0186576843262,36.2335205078125,26.0138149261475,44.5842323303223,18.8634490966797,49.0349235534668,78.5644836425781,150.998580932617,79.6826019287109,92.0023040771484,119.889999389648,19.4200000762939,264.320007324219,339.519989013672,22.8823890686035,21.7162094116211,56.2299995422363,21.6681537628174,30.9300003051758,21.4673233032227,60.2900009155273,36.5452575683594,8.5925874710083,26.551929473877,79.3616561889648,13.6743249893188
"2014-01-15",14.5780143737793,12.326997756958,14.1279010772705,22.3946590423584,20.6921043395996,23.9733982086182,13.9470767974854,22.425365447998,39.9002456665039,28.8713912963867,50.384349822998,20.8120918273926,15.9637079238892,27.6517963409424,24.2235221862793,25.5726280212402,49.651237487793,30.7034091949463,25.88303565979,24.8688106536865,16.8333435058594,151.265914916992,37.5489349365234,14.7666025161743,17.4776401519775,34.1413803100586,41.9415626525879,47.6125640869141,12.3386707305908,16.4907131195068,31.23317527771,28.7449798583984,47.0932121276855,21.461238861084,22.4126586914062,30.1684818267822,14.4981307983398,31.066427230835,55.4180564880371,47.2661094665527,57.5955047607422,42.318546295166,36.4557609558105,25.9657554626465,44.7917900085449,18.9872303009033,49.3099746704102,78.9586563110352,151.856842041016,80.3371200561523,92.5444641113281,119.660003662109,19.3999996185303,270.160003662109,337.279998779297,23.2773685455322,21.7773818969727,56.3199996948242,21.5879993438721,31.1499996185303,21.6578941345215,60.7799987792969,36.9454917907715,8.68092060089111,27.0260753631592,79.0657424926758,13.7522926330566
"2014-01-16",14.5475187301636,12.394811630249,14.087459564209,22.5200309753418,20.6774940490723,23.9356098175049,13.9608306884766,22.3421516418457,39.7679061889648,28.624792098999,49.7768630981445,20.7801055908203,15.9512186050415,27.3946228027344,24.2640552520752,25.7198657989502,49.6267318725586,30.6592235565186,25.8954391479492,24.7055816650391,16.8690567016602,151.069259643555,37.5121383666992,14.7324028015137,17.3446102142334,33.2450370788574,41.6219177246094,48.9029426574707,12.2828693389893,16.4503135681152,31.0622901916504,28.5861034393311,46.9642753601074,21.2255344390869,22.4126586914062,30.0332279205322,14.4064493179321,31.0577831268311,55.4953384399414,47.3823318481445,57.2888298034668,42.2131843566895,36.5430793762207,26.1442966461182,44.8955764770508,18.9253406524658,50.3163719177246,78.9011993408203,151.595260620117,80.3462371826172,92.4110260009766,119.790000915527,19.3500003814697,269.200012207031,340.320007324219,23.2071495056152,21.7424259185791,55.7099990844727,21.6859683990479,31.0599994659424,21.546480178833,61.0699996948242,37.959400177002,8.737135887146,27.342170715332,80.1193618774414,13.8082685470581
"2014-01-17",14.4621276855469,12.2365789413452,13.9930944442749,22.5121955871582,20.4801445007324,23.7239933013916,14.1740255355835,22.2034664154053,39.8671684265137,28.5109748840332,49.4882774353027,20.5562324523926,15.8637771606445,27.0900917053223,24.1897525787354,25.5183792114258,49.332649230957,30.3205451965332,25.8954391479492,24.6064739227295,16.7857246398926,150.430358886719,37.4937362670898,14.5870447158813,17.3509483337402,32.2976913452148,41.731273651123,48.8519134521484,12.1294193267822,16.3829727172852,30.9069442749023,28.4849853515625,46.8836860656738,21.1771850585938,22.4855003356934,29.698657989502,14.3606128692627,30.8850078582764,55.4051666259766,47.3325080871582,57.0347099304199,42.00244140625,36.4557609558105,26.1374359130859,44.7502784729004,18.6954612731934,50.6949806213379,78.5973510742188,151.014907836914,79.8916549682617,92.0690536499023,120.930000305176,19.5100002288818,269.519989013672,334.079986572266,23.2334804534912,21.7686424255371,56.2999992370605,21.5167503356934,31.1200008392334,21.4292144775391,60.7099990844727,37.1500549316406,8.75319480895996,26.9470481872559,80.4608001708984,13.6583309173584
"2014-01-21",14.5597219467163,12.3420648574829,13.9863548278809,22.6375617980957,20.6263256072998,23.8600330352783,14.0708627700806,22.3976268768311,39.9333343505859,28.4161224365234,49.1845321655273,20.6281967163086,15.7513599395752,27.0088882446289,24.210018157959,25.6578712463379,49.4143371582031,30.5119857788086,26.1311817169189,24.3441505432129,16.7381000518799,150.872650146484,37.7022819519043,14.5442905426025,17.2939319610596,32.2685317993164,41.2349739074707,48.2613906860352,12.1573209762573,16.4974422454834,30.8603363037109,28.3983135223389,46.762809753418,21.0140075683594,22.7112998962402,29.9335689544678,14.3737115859985,31.0405254364014,55.8625221252441,47.6064414978027,56.9821395874023,42.04296875,36.6780166625977,26.4258708953857,45.0616226196289,18.7794551849365,51.7822761535645,78.8601303100586,151.431747436523,80.5007858276367,92.3276062011719,119.699996948242,19.1700000762939,271.920013427734,344.640014648438,23.4704666137695,21.8210735321045,56.4700012207031,21.4811305999756,31.2600002288818,21.546480178833,61.2200012207031,36.6253051757812,8.737135887146,27.1050910949707,81.9436492919922,13.8242616653442
"2014-01-22",14.5719165802002,12.3345327377319,14.0065774917603,22.4886875152588,20.5751609802246,23.792013168335,14.0364818572998,22.314416885376,40.0325889587402,28.4920063018799,49.389575958252,20.6841659545898,15.8387994766235,26.7517223358154,24.3248538970947,25.6191253662109,49.6757507324219,30.4530773162842,26.2552661895752,24.6297912597656,16.8690567016602,150.970977783203,38.0886878967285,14.7152976989746,17.3826198577881,32.771354675293,41.2265586853027,48.8810653686523,12.3456411361694,16.5445823669434,31.2720165252686,28.7594318389893,47.2704925537109,21.2315826416016,22.7695751190186,29.8410243988037,14.3802576065063,31.0059394836426,56.1201858520508,47.6479454040527,57.1311111450195,42.1726531982422,36.3208198547363,26.4533386230469,45.1792373657227,18.9916534423828,51.6140022277832,79.007942199707,151.538055419922,80.7098770141602,92.4610061645508,119.190002441406,19.0300006866455,276.480010986328,360,23.7688961029053,21.9259414672852,57.4799995422363,21.5345649719238,31.6200008392334,21.7781066894531,61.3199996948242,37.0788955688477,8.76122379302979,27.3816757202148,82.5127487182617,13.8482532501221
"2014-01-23",14.2852354049683,12.4098787307739,14.0065774917603,22.4103317260742,20.5605411529541,23.8373603820801,13.671986579895,22.3421516418457,39.2385559082031,27.9798355102539,48.5087089538574,20.7161445617676,15.5889778137207,26.9073734283447,24.2302761077881,25.7586116790771,48.4830703735352,30.4457111358643,26.1187839508057,24.0118637084961,16.6190586090088,149.734085083008,37.2668075561523,14.552845954895,17.002534866333,31.2701721191406,41.1592712402344,48.6623687744141,12.1224431991577,16.4503135681152,30.5030288696289,28.1021919250488,46.1745529174805,20.6815986633301,22.7258701324463,29.8054351806641,14.144513130188,30.9454879760742,55.4824600219727,47.3159103393555,56.7280311584473,41.6701240539551,35.7810974121094,26.3777923583984,45.1584815979004,18.7485103607178,51.5978240966797,78.3263626098633,150.295532226562,80.4371643066406,91.693717956543,121.790000915527,19.2600002288818,277.760009765625,364.959991455078,23.6547946929932,21.9084625244141,57.1399993896484,21.6147193908691,31.5699996948242,21.5611457824707,61.189998626709,35.8871040344238,8.60061645507812,26.7099800109863,82.1875228881836,13.7462940216064
"2014-01-24",13.9741544723511,12.0632791519165,13.642596244812,22.0577163696289,19.8734855651855,23.066463470459,13.3831415176392,21.6487236022949,38.6430206298828,27.5625076293945,47.5442924499512,20.084508895874,15.3016748428345,25.7366046905518,23.5547752380371,25.1774158477783,47.0861701965332,29.4149055480957,25.2626342773438,23.3006610870361,16.4881019592285,146.539352416992,35.5739707946777,14.0227184295654,16.6097736358643,29.8418350219727,40.1498374938965,48.1156044006348,11.7039499282837,16.0597591400146,29.702974319458,27.4160747528076,45.1269683837891,20.1860179901123,22.0775966644287,28.7163009643555,13.8236465454102,30.3493843078613,54.3229522705078,46.2035713195801,55.6414947509766,40.3732566833496,34.8207015991211,26.0824947357178,44.4942779541016,18.394847869873,49.8633308410645,76.6346435546875,147.050491333008,78.8553009033203,89.6837310791016,122.290000915527,19.1599998474121,276.640014648438,393.760009765625,23.6109046936035,21.9172019958496,57.2099990844727,21.5969066619873,31.6900005340576,21.0597953796387,59.9199981689453,33.3167533874512,8.24727535247803,25.6036491394043,79.351921081543,13.3604555130005
"2014-01-27",14.035153388977,12.0331382751465,13.5549669265747,21.7364501953125,19.8807945251465,22.9908828735352,13.335000038147,21.6071243286133,38.1467514038086,27.429723739624,47.7341537475586,19.956579208374,15.3016748428345,25.5268115997314,23.6223258972168,24.8596954345703,47.4946250915527,29.3118228912354,25.0765151977539,23.3123207092285,16.2142944335938,145.818466186523,35.1262321472168,13.7234487533569,16.5084228515625,30.971378326416,40.3601341247559,47.853141784668,11.5714254379272,15.9991579055786,29.5864639282227,27.2355136871338,44.9335517883301,20.1799697875977,21.8955001831055,28.6807041168213,13.7385158538818,30.0642910003662,54.1296997070312,45.8300285339355,55.4224243164062,40.4137763977051,34.6778144836426,26.1442966461182,44.2244644165039,18.2312831878662,47.7696647644043,76.1419448852539,146.282135009766,78.091667175293,89.1415863037109,120.959999084473,18.8899993896484,273.839996337891,373.920013427734,23.4441337585449,21.7686424255371,56.5400009155273,21.6236248016357,31.4200000762939,20.9131965637207,58.7900009155273,33.9037475585938,8.18303394317627,25.3665809631348,77.5894012451172,13.0985641479492
