"Date","EWA","EWK","EWO","EWC","EWQ","EWG","EWH","EWI","EWJ","EWM","EWW","EWN","EWS","EWP","EWD","EWL","EWY","EZU","EWU","EWZ","EWT","SPY","EZA","EPI","RSX","TUR","EIS","THD","PIN","NORW","EEM","VWO","AAXJ","ILF","AFK","FEZ","XLF","XLK","XLE","XLV","XLY","XLI","XLB","XLU","IYR","SMH","XBI","VTI","IVV","QQQ","IWV","GLD","SLV","USO","UNG","DBO","DBC","UGA","DBA","GSG","SOXX","FDN","TAN","ICLN","PBW","IBB","XBI.1","PNQI"
2017-06-26,15.3130750656128,15.8611278533936,15.0771770477295,22.1803531646729,23.3109436035156,25.056095123291,18.1231231689453,21.1562576293945,46.9126396179199,23.4278011322021,43.7940292358398,25.12255859375,16.49169921875,25.1264381408691,25.8079071044922,29.3442153930664,58.5843963623047,32.7332572937012,24.2761669158936,21.6768035888672,24.0247535705566,213.792663574219,39.396915435791,22.1256065368652,13.1404037475586,33.3246154785156,48.7688293457031,63.0974960327148,16.7018394470215,16.8980255126953,34.8658218383789,32.5223197937012,58.7122611999512,19.6698379516602,17.0239028930664,30.9552268981934,20.6118412017822,51.5126266479492,45.2080497741699,70.2907180786133,82.8917694091797,59.2350959777832,45.9271621704102,41.5064239501953,64.4844741821289,39.3066368103027,79.5239486694336,109.916152954102,213.811508178711,133.170639038086,128.220611572266,118.360000610352,15.6800003051758,71.4400024414062,109.440002441406,6.6795163154602,12.1034002304077,22.9599990844727,17.010347366333,13.3599996566772,44.8707237243652,96.0999984741211,19.2145404815674,7.60647439956665,18.4497756958008,104.475601196289,79.5239410400391,21.1412258148193
2017-06-27,15.262936592102,15.9016590118408,15.2967443466187,22.2726650238037,23.3672676086426,25.0806732177734,18.0313243865967,21.1104297637939,46.7994995117188,23.2382793426514,43.2853546142578,25.1312084197998,16.4494075775146,25.3582363128662,25.838737487793,29.4719047546387,58.0360870361328,32.7978630065918,24.2908134460449,21.3070201873779,23.7600917816162,212.070343017578,38.6053237915039,21.7435188293457,13.0569725036621,32.6719551086426,48.4362754821777,62.8402252197266,16.4628276824951,16.8905601501465,34.458080291748,32.1825675964355,58.128662109375,19.4156608581543,17.0633106231689,31.035026550293,20.7148132324219,50.6663475036621,45.1376762390137,69.6524276733398,82.2366409301758,58.7910194396973,45.6465377807617,41.0415344238281,64.1032485961914,38.1827964782715,76.7142868041992,109.011444091797,212.202346801758,130.755020141602,127.220489501953,118.809997558594,15.789999961853,72.8000030517578,109.440002441406,6.81117630004883,12.243221282959,23.3299999237061,16.9747219085693,13.5,43.6722145080566,94.5299987792969,19.0889568328857,7.57981443405151,18.4071636199951,101.646461486816,76.7142944335938,20.6514282226562
2017-06-28,15.5852432250977,16.0070209503174,15.4211654663086,22.6335220336914,23.5684356689453,25.3019027709961,18.0236740112305,21.5686874389648,47.0083847045898,23.2382793426514,43.8909187316895,25.2782783508301,16.6396980285645,25.8140964508057,26.1547870635986,29.5910873413086,58.3959197998047,33.1370697021484,24.5105037689209,21.6513023376465,23.819637298584,213.968414306641,39.0180320739746,21.8590393066406,13.3420276641846,33.2131881713867,48.8137741088867,63.1457366943359,16.5497398376465,17.01003074646,34.7243537902832,32.3722076416016,58.2745590209961,19.7089443206787,17.2445812225342,31.346263885498,21.0408973693848,51.3010520935059,45.383975982666,70.0196762084961,83.0670623779297,59.3221549987793,46.0632133483887,40.6463775634766,64.1908111572266,38.7355041503906,78.6701354980469,110.039085388184,214.0009765625,132.64013671875,128.362228393555,118.900001525879,15.9200000762939,73.5999984741211,110.23999786377,6.89894866943359,12.3218727111816,23.6399993896484,17.0192546844482,13.6199998855591,44.4281997680664,96.129997253418,19.243522644043,7.67756175994873,18.6202182769775,103.604919433594,78.6701278686523,20.9612998962402
2017-06-29,15.6138944625854,15.796293258667,15.4138469696045,22.4824695587158,23.166109085083,24.892219543457,17.9471702575684,21.2326278686523,46.5383949279785,22.9977359771729,43.2772789001465,24.9322319030762,16.7454166412354,25.4741306304932,26.0083236694336,29.2250347137451,57.6933898925781,32.620189666748,24.3933372497559,21.5620422363281,23.5615921020508,212.087890625,38.138484954834,21.6280059814453,13.1125936508179,32.7993087768555,48.5621032714844,62.373908996582,16.4193706512451,16.9129600524902,34.2833366394043,32.0087356567383,57.6394653320312,19.5720767974854,16.9529705047607,30.8195610046387,21.1867733001709,50.3811874389648,45.4825057983398,69.3813629150391,82.2643432617188,58.817138671875,45.5104904174805,40.3209686279297,63.4903984069824,37.8649978637695,77.6574630737305,109.160766601562,212.193634033203,130.338241577148,127.326683044434,118.319999694824,15.7299995422363,73.6800003051758,109.120002746582,6.90772581100464,12.3743057250977,23.6299991607666,17.2508068084717,13.6999998092651,43.3218727111816,94.5999984741211,19.1372566223145,7.54426908493042,18.5349941253662,102.123809814453,77.6574554443359,20.6094455718994
2017-06-30,15.5279455184937,15.8773422241211,15.5455884933472,22.4572944641113,23.1419658660889,24.8020973205566,17.924222946167,21.2326278686523,46.6950569152832,23.1143646240234,43.5517997741699,25.027400970459,16.6467456817627,25.373685836792,26.1470737457275,29.2080097198486,58.0960540771484,32.5717315673828,24.4079875946045,21.7660598754883,23.6608390808105,212.483322143555,38.3752861022949,21.7790641784668,13.3281211853027,33.0380821228027,48.8407287597656,62.6794204711914,16.5135288238525,16.9652271270752,34.4414443969727,32.2615928649902,57.8883476257324,19.735013961792,17.0239028930664,30.6998538970947,21.1696166992188,50.3351898193359,45.6865921020508,69.2851943969727,82.697998046875,59.3047523498535,45.7570724487305,40.2589797973633,63.4903984069824,37.7037925720215,76.6249465942383,109.310073852539,212.525390625,130.38557434082,127.468299865723,118.019996643066,15.710000038147,76,108.480003356934,7.08327150344849,12.6277351379395,24.25,17.6782932281494,14.0200004577637,43.0852432250977,94.7399978637695,19.2145404815674,7.60647439956665,18.4923896789551,101.381622314453,76.6249542236328,20.619441986084
2017-07-03,15.4563207626343,15.8206100463867,15.5163173675537,22.6083488464355,23.133918762207,24.8184833526611,17.8553733825684,21.4235668182373,46.4687614440918,23.1508083343506,43.5195045471191,24.9841384887695,16.5762672424316,25.4818572998047,26.1933250427246,29.2250347137451,58.0874900817871,32.6040382385254,24.4079875946045,21.9318237304688,23.7005386352539,212.843612670898,38.4294128417969,21.9390068054199,13.3420276641846,32.7117614746094,48.8407287597656,62.8884696960449,16.6801109313965,17.0249633789062,34.6411437988281,32.4117088317871,58.042839050293,19.8718814849854,17.1657676696777,30.7637004852295,21.4785289764404,49.9856376647949,46.5662612915039,69.4076080322266,82.6149368286133,59.6704444885254,46.1567535400391,40.0730209350586,64.1669464111328,37.2708358764648,77.3497085571289,109.573585510254,212.927047729492,129.011993408203,127.840034484863,116.089996337891,15.3000001907349,76.9599990844727,106.559997558594,7.14471244812012,12.7588195800781,24.4599990844727,17.9365615844727,14.1400003433228,42.4952087402344,93.8600006103516,19.2821636199951,7.64201784133911,18.4497756958008,101.666084289551,77.3497161865234,20.3555526733398
2017-07-05,15.5279455184937,15.7719802856445,15.5748691558838,22.4572944641113,23.1419658660889,24.8430633544922,17.7482719421387,21.3013687133789,46.4774589538574,23.1508083343506,43.479133605957,25.0360488891602,16.7313175201416,25.4432220458984,26.2318649291992,29.1399002075195,57.6676826477051,32.6363410949707,24.4153079986572,21.9637031555176,23.7667045593262,213.335723876953,38.0572967529297,22.1433849334717,13.2933588027954,32.3934020996094,48.9126319885254,62.7678527832031,16.8104801177979,17.1071033477783,34.574577331543,32.3563995361328,58.0085067749023,19.910982131958,17.039665222168,30.7557315826416,21.5128574371338,50.4823684692383,45.6232566833496,69.8185577392578,82.4119644165039,59.8446044921875,46.0036888122559,39.8793296813965,63.4426498413086,37.9801483154297,78.8289794921875,109.696548461914,213.381057739258,130.281372070312,127.963912963867,116.519996643066,15.1800003051758,74,102.080001831055,6.91650247573853,12.5665616989136,23.9400005340576,17.9632816314697,13.8699998855591,43.3649024963379,94.8300018310547,18.8957500457764,7.57092809677124,18.1941184997559,103.085067749023,78.8289794921875,20.5694618225098
2017-07-06,15.3846979141235,15.7476654052734,15.6773338317871,22.3649730682373,23.0856399536133,24.7283496856689,17.6335182189941,21.4617595672607,46.138011932373,23.0050258636475,43.1723136901855,25.0014419555664,16.5057888031006,25.45094871521,26.2318649291992,28.901538848877,57.0165596008301,32.5555877685547,24.3054618835449,21.6002979278564,23.4027919769287,211.384841918945,37.5769309997559,22.04563331604,13.2516422271729,32.0431976318359,48.3284187316895,61.9156265258789,16.7163238525391,17.0622997283936,34.158519744873,32.0008392333984,57.3047485351562,19.6828746795654,16.9293251037598,30.63600730896,21.3498153686523,50.0224456787109,45.1165657043457,68.9179458618164,81.5723342895508,59.3221549987793,45.7996025085449,39.8638343811035,62.3363037109375,37.8189430236816,77.3993453979492,108.616172790527,211.460174560547,129.106735229492,126.737976074219,116.470001220703,15.1499996185303,74.4800033569336,103.199996948242,6.92528057098389,12.5753011703491,24.3500003814697,17.8653182983398,13.8999996185303,43.1743659973145,93.6699981689453,18.7894859313965,7.5975866317749,17.8958549499512,101.50260925293,77.3993377685547,20.3995342254639
2017-07-07,15.3846979141235,15.8287115097046,15.6187810897827,22.4572944641113,23.1017322540283,24.8430633544922,17.7100200653076,21.4999485015869,46.1119041442871,22.9248428344727,43.7132873535156,25.0793037414551,16.5410270690918,25.5050373077393,26.3243713378906,28.9951839447021,57.3592491149902,32.6524925231934,24.3054618835449,21.7214336395264,23.4424915313721,212.755722045898,37.5160331726074,22.232234954834,13.2655477523804,32.0989074707031,48.274486541748,62.0764274597168,16.8177223205566,17.0772399902344,34.2250823974609,32.0877418518066,57.4935569763184,19.8262577056885,16.9056797027588,30.7716808319092,21.4956932067871,50.6019592285156,45.0461883544922,69.267707824707,82.3012237548828,59.7836570739746,46.0377044677734,39.8948135375977,62.6387748718262,38.3255844116211,77.6971664428711,109.371551513672,212.787384033203,130.499267578125,127.573654174805,115.279998779297,14.7299995422363,72.8000030517578,102.23999786377,6.78484344482422,12.452956199646,24.0200004577637,17.9009418487549,13.7200002670288,43.902702331543,94.9199981689453,19.0889568328857,7.61535882949829,18.1515121459961,102.159774780273,77.6971740722656,20.6314353942871
2017-07-10,15.4205102920532,15.8773422241211,15.7578411102295,22.5747776031494,23.1741523742676,24.9004173278809,17.8247718811035,21.6145153045654,45.990062713623,22.9758701324463,44.6095085144043,25.2090663909912,16.6115074157715,25.4354915618896,26.4477043151855,29.0462608337402,57.7362174987793,32.7574844360352,24.2908134460449,22.0975894927979,23.5483570098877,212.984191894531,37.5498695373535,22.5521202087402,13.3837423324585,32.4729843139648,48.4362754821777,62.2613487243652,17.121919631958,17.1369724273682,34.549617767334,32.3168830871582,57.8797760009766,20.1847229003906,16.9293251037598,30.8435001373291,21.46994972229,50.9699020385742,45.1939735412598,69.1365280151367,82.4765548706055,59.9577827453613,46.3268165588379,39.8638343811035,62.1771278381348,38.7216911315918,76.5355834960938,109.450622558594,212.988189697266,131.351821899414,127.662582397461,115.470001220703,14.8299999237061,73.0400009155273,104.319999694824,6.81995248794556,12.5053901672363,24.0200004577637,17.9187526702881,13.7799997329712,44.4097633361816,95.9000015258789,19.1275959014893,7.62424373626709,18.1089019775391,101.33585357666,76.5355834960938,20.8993282318115
2017-07-11,15.4563207626343,15.9178647994995,15.823712348938,22.5579967498779,23.2707118988037,25.113452911377,17.9548225402832,21.782543182373,46.3033866882324,22.9539966583252,44.4964752197266,25.321533203125,16.5551261901855,25.5204906463623,26.5402050018311,28.9441032409668,57.8390312194824,32.9351654052734,24.195613861084,22.4673690795898,23.8725719451904,212.826049804688,37.3536567687988,22.5521202087402,13.3767900466919,33.1495094299316,48.2025871276855,62.1407356262207,17.1291637420654,17.2340431213379,34.8325424194336,32.5460395812988,58.4719657897949,20.3997974395752,16.9844951629639,30.9871482849121,21.2811660766602,51.0802841186523,45.4402809143066,69.0578460693359,82.3104705810547,59.9055480957031,46.2587966918945,39.8405876159668,62.1054801940918,39.0302848815918,77.2801971435547,109.424263000488,212.883392333984,131.721252441406,127.609245300293,115.620002746582,14.9899997711182,74.1600036621094,108.480003356934,6.89894866943359,12.6277351379395,24.3199996948242,17.9276580810547,13.9399995803833,44.7785339355469,96.3499984741211,19.2531833648682,7.5975866317749,18.1941184997559,102.012649536133,77.2802047729492,21.0532627105713
2017-07-12,15.5207805633545,16.0232276916504,15.852991104126,22.9020690917969,23.4316444396973,25.2773246765137,18.1078281402588,21.9276561737061,46.6254234313965,23.1435203552246,45.2312164306641,25.4253425598145,16.6255989074707,25.6054763793945,26.8716659545898,29.2931327819824,58.8585586547852,33.145149230957,24.4665660858154,23.1368007659912,24.1306171417236,214.425338745117,38.8488922119141,22.8720149993896,13.6966094970703,33.8817558288574,49.0474548339844,62.9045372009277,17.353687286377,17.4431228637695,35.5065460205078,33.162353515625,59.501838684082,20.8690586090088,17.4337368011475,31.2105846405029,21.3498153686523,51.7425880432129,45.5669555664062,69.5299987792969,82.937873840332,60.2364196777344,46.7945137023926,40.1815032958984,62.8854942321777,39.5922088623047,78.0148849487305,110.206001281738,214.481185913086,133.28434753418,128.587112426758,116.029998779297,15.0500001907349,74.6399993896484,107.199996948242,6.91650247573853,12.5665616989136,24.2900009155273,17.9098491668701,13.8900003433228,45.4945793151855,98.1100006103516,19.6299381256104,7.71310663223267,18.5349941253662,102.666549682617,78.0148773193359,21.4351043701172
2017-07-13,15.6855154037476,16.136697769165,15.9554557800293,22.935640335083,23.5201568603516,25.3101005554199,18.1996307373047,21.996395111084,46.5645027160645,23.041467666626,45.4976692199707,25.5032005310059,16.7101726531982,25.8681793212891,26.9795894622803,29.2846202850342,59.2098236083984,33.2743797302246,24.6057090759277,23.3025646209717,24.1835498809814,214.785659790039,39.1804122924805,22.8897876739502,13.8495674133301,33.9533729553223,49.6406669616699,63.0412178039551,17.339204788208,17.4729881286621,35.6812934875488,33.2571640014648,59.6735000610352,20.9407501220703,17.6701812744141,31.3143348693848,21.4785289764404,51.8437652587891,45.749927520752,69.5912322998047,82.9470901489258,60.1928825378418,46.7434768676758,40.0420379638672,62.9093704223633,39.5000839233398,78.6105575561523,110.381675720215,214.813003540039,133.577926635742,128.800506591797,115.819999694824,14.8699998855591,75.7600021362305,106.080001831055,6.9954981803894,12.5578231811523,24.4599990844727,17.76735496521,13.9200000762939,45.3532104492188,98.120002746582,19.4946956634521,7.69533109664917,18.5349941253662,103.45125579834,78.6105651855469,21.4271068572998
2017-07-14,15.9433612823486,16.3069000244141,16.0432872772217,23.1202659606934,23.6649951934814,25.4739742279053,18.2684803009033,22.141508102417,46.6776466369629,23.1945495605469,46.0628509521484,25.7800369262695,17.07666015625,25.9608974456787,27.2185497283936,29.4123115539551,60.3407287597656,33.4924354553223,24.825403213501,23.4747066497803,24.3291149139404,215.787414550781,40.2155647277832,23.0497341156006,14.0511913299561,34.5343894958496,49.1103630065918,63.6281356811523,17.4768161773682,17.6372699737549,36.1306343078613,33.5969352722168,60.3085784912109,21.1949367523193,17.8750991821289,31.4898929595947,21.3841400146484,52.3036956787109,46.0243797302246,70.0633850097656,83.2146835327148,60.4541053771973,46.9815864562988,40.2279853820801,63.5461196899414,39.9883079528809,78.501335144043,110.873542785645,215.747222900391,134.629440307617,129.307220458984,116.769996643066,15.0799999237061,76.7200012207031,106.559997558594,7.09204864501953,12.6976442337036,24.9899997711182,17.8742237091064,14.0699996948242,45.9616851806641,98.6699981689453,19.9390716552734,7.81974077224731,18.7480392456055,103.45125579834,78.501350402832,21.6090316772461
